billnum,material,rpa_sat,qty
906693590,107790399,184.00,1
906693590,107790410,228.00,1
906693591,1000054563,341.00,1
906693591,1000054567,3.00,1
906693591,1000054568,147.00,3
906693591,1000054580,50.00,1
906693591,1000054618,190.00,1
906693591,1000054628,144.00,3
906693591,1000054636,45.00,1
906697159,254681,219.00,1
906697159,257319,156.00,2
906697297,106382713,85.00,1
906697297,106452929,164.00,4
906697297,106452937,21.00,1
906697297,106452945,273.00,1
906697297,106452953,79.00,1
906697298,1000045524,25.00,1
906697298,1000045528,182.00,2
906697298,1000045557,2589.00,3
906697298,1000045618,25.00,1
906697298,1000045619,776.00,4
906698163,1000022874,202.00,1
906698171,2037606003,61.00,1
906698327,7000009745,388.00,4
906698334,1000075134,45.00,1
906698448,1000016335,66.00,1
906698448,1000016907,4250.00,2
906698752,32204,72.00,1
906698752,55193,64.00,4
906700404,2034489003,36.00,1
906704957,2034094002,87.00,1
906704957,2034094003,39.00,1
906704957,2034101007,58.00,1
906704957,2034113005,30.00,1
906704957,2034150006,49.00,1
906704957,2034157002,673.00,1
906704957,2034167008,2998.00,1
906704957,2034185004,477.00,1
906704957,2034185005,28.00,1
906704957,2034191006,101.00,1
906704957,2034193006,184.00,2
906704957,2034200004,201.00,3
906705807,1000063574,91.00,1
906705807,1000063576,1883.00,1
906705807,1000063578,33.00,1
906705807,1000063759,97.00,1
906705807,1000063826,25.00,1
906705807,1000063884,79.00,1
906705807,1000063889,1000.00,1
906705807,1000064398,2565.00,1
906705807,1000064423,54.00,1
906705807,1000064665,78.00,1
906705807,1000064669,97.00,1
906705807,1000064670,9.00,1
906705807,1000064733,51.00,1
906705807,1000064756,53.00,1
906705807,1000064787,32.00,2
906705807,1000064800,766.00,1
906705807,1000064817,922.00,1
906705807,1000064821,96.00,2
906705969,7000009745,97.00,1
906706404,1000037695,79.00,1
906706404,1000037990,38.00,2
906706404,1000038154,27.00,1
906706404,1000038166,1005.00,3
906706404,1000038415,15.00,1
906706404,1000038416,80.00,1
906706404,1000038420,375.00,1
906706404,1000038455,2258.00,1
906706404,1000038675,1155.00,3
906706404,1000038881,52.00,1
906706404,1000039015,138.00,2
906706404,1000039064,62.00,1
906706404,1000039163,308.00,1
906706404,1000039361,308.00,1
906706404,1000039427,98.00,1
906706404,1000039815,76.00,1
906706404,1000040175,59.00,1
906706404,1000040299,25.00,1
906706404,1000040320,62.00,2
906706404,1000040349,77.00,1
906706905,25392,17.00,1
906706906,7000009745,97.00,1
906706906,893138,88.00,1
906707871,1000048922,33.00,1
906707871,1000048935,44.00,1
906708729,1000050311,63.00,1
906709550,1000021068,20.00,1
906709550,1000021083,114.00,2
906709604,1000046334,869.00,1
906713190,1000030898,44.00,1
906715345,1000075138,92.00,1
906715345,1000075140,64.00,1
906715345,1000075144,150.00,3
906715396,107087741,80.00,1
906715396,107087759,40.00,1
906715396,107087839,209.00,1
906716812,7000009745,97.00,1
906719543,108362767,48.00,1
906720653,1000074897,207.00,3
906720653,1000075132,195.00,3
906720653,1000075134,45.00,1
906720653,1000075135,36.00,3
906720653,1000075138,92.00,1
906720653,1000075149,32.00,1
906720653,1000075966,63.00,1
906720722,893138,88.00,1
906721040,106326691,97.00,1
906721040,106382730,70.00,1
906721040,106452929,41.00,1
906721040,106452945,273.00,1
906721445,100047631,164.00,2
906721445,993380,472.00,1
906721451,2037049004,171.00,1
906724108,1000043429,313.00,1
906726201,108386574,99.00,1
906727418,1000014932,172.00,1
906727419,1000023531,14.00,1
906727420,1000023631,1553.00,1
906727420,1000023938,663.00,1
906728758,2035230004,64.00,2
906728889,108298814,43.00,1
906728889,108298831,24.00,1
906728889,108298849,477.00,1
906728889,108298857,68.00,1
906728889,108305471,792.00,4
906728895,17637,3480.00,4
906730577,17657,32.00,1
906730577,19372,353.00,1
906730577,19380,62.00,1
906730950,1000045502,61.00,1
906730950,1000045521,52.00,2
906730950,1000045557,863.00,1
906730950,1000045563,54.00,1
906730951,2031459002,17.00,1
906730951,2031490002,81.00,1
906730951,2031591001,200.00,4
906730951,2031597001,25.00,1
906731444,7000009745,194.00,2
906731867,2036374004,83.00,1
906731867,2036381004,38.00,1
906731867,2036382004,37.00,1
906731867,2036382005,24.00,1
906731867,2036386005,90.00,1
906736449,2037630006,479.00,1
906736449,2037632003,57.00,1
906736449,2037633004,187.00,1
906738048,2031982001,24.00,2
906738048,2032541004,3231.00,1
906741683,30388,74.00,1
906741683,30400,818.00,2
906742992,17617,27.00,1
906744217,1000039061,169.00,1
906744217,1000068638,220.00,1
906744304,237240,42.00,1
906748126,1000077435,58.00,1
906748126,1000077436,798.00,1
906748128,2036212004,35.00,1
906748785,1000065635,29.00,1
906748785,1000065641,51.00,1
906748785,1000065642,72.00,2
906748785,1000065644,98.00,2
906749263,1000015885,47.00,1
906750244,28507,232.00,4
906750244,32204,144.00,2
906756045,19067,66.00,1
906756045,19380,62.00,1
906756045,20776,11.00,1
906756045,32204,72.00,1
906758052,2034141004,48.00,1
906758743,1000039855,2569.00,1
906758743,1000039944,91.00,1
906758743,1000040042,53.00,1
906758743,1000040044,84.00,1
906758743,1000040154,39.00,1
906758860,1000019946,85.00,1
906758860,1000020217,64.00,1
906758860,1000020334,381.00,1
906758860,1000020429,74.00,2
906758860,1000020735,180.00,3
906758860,1000020767,26.00,1
906758860,1000020876,99.00,1
906758860,1000020879,53.00,1
906758860,1000020910,492.00,1
906758860,1000021084,1484.00,4
906758860,1000021118,23.00,1
906758860,1000021235,35.00,1
906758860,1000021345,153.00,3
906758860,1000021512,19.00,1
906758860,1000021625,34.00,1
906758860,1000021627,975.00,1
906758860,1000021634,2469.00,1
906758860,1000021637,205.00,1
906758860,1000021674,329.00,1
906758860,1000021679,482.00,1
906759504,2041232004,207.00,1
906759504,2041238004,35.00,1
906761814,2035837003,549.00,1
906761814,2035838001,13.00,1
906761814,2035840001,148.00,1
906762029,32204,216.00,3
906762408,1000026424,25.00,1
906762408,1000026468,706.00,1
906762408,1000026709,24.00,1
906763349,2037571001,58.00,1
906763349,2037571002,39.00,1
906763349,2037571003,69.00,1
906763349,2037571004,31.00,1
906763349,2037572001,97.00,1
906764015,2035031001,19.00,1
906765216,19758,1557.00,3
906765216,20706,12.00,1
906765216,20776,11.00,1
906765216,31171,29.00,1
906765459,19067,66.00,1
906765459,19372,1412.00,4
906765727,2037971001,1868.00,1
906765727,2037971007,294.00,3
906765727,2037982002,412.00,1
906765727,2037983002,443.00,1
906765727,2037987001,22.00,1
906765963,1000043254,4.00,1
906766710,7000009745,97.00,1
906766897,17637,2610.00,3
906766897,20706,12.00,1
906766897,20811,406.00,1
906766897,30558,50.00,1
906766897,30596,310.00,1
906768393,990446,220.00,1
906768393,990992,260.00,1
906770206,2034806002,73.00,1
906770206,2034806003,55.00,1
906770206,2034813002,76.00,1
906771166,2034693001,5.00,1
906771173,2037058004,42.00,1
906772659,1000030538,39.00,1
906773690,17637,870.00,1
906773690,18452,156.00,3
906773832,2033819002,37.00,1
906773839,2037074001,90.00,1
906774544,7000009745,291.00,3
906778435,1000032627,377.00,1
906778449,1000032275,41.00,1
906778449,1000033026,63.00,1
906778449,1000033027,978.00,1
906778449,1000033445,756.00,2
906778449,1000033446,75.00,1
906778449,1000033605,64.00,1
906778449,1000033667,198.00,3
906778449,1000033877,79.00,1
906778449,1000034519,31.00,1
906778449,1000034555,240.00,1
906778534,1000039020,17.00,1
906778678,2035966002,122.00,2
906778678,2035972003,32.00,1
906778678,2035976004,52.00,1
906778678,2035986002,524.00,2
906778678,2035989003,298.00,1
906778678,2036000001,90.00,3
906778678,2036001003,368.00,1
906778678,2036002003,707.00,1
906778678,2036008003,28.00,1
906778678,2036009003,54.00,2
906778678,2036010001,35.00,1
906778678,2036010002,273.00,1
906778678,2036012001,40.00,1
906778678,2036012003,84.00,1
906778678,2036013002,26.00,1
906778678,2036018001,41.00,1
906778678,2036028004,25.00,1
906778678,2036029002,55.00,1
906779960,1000021627,975.00,1
906779960,1000021629,90.00,1
906780860,2037866001,491.00,1
906780860,2037877001,92.00,1
906780886,1000072457,32.00,2
906780886,1000072469,110.00,1
906781224,17637,870.00,1
906781224,19067,66.00,1
906781224,19380,62.00,1
906781224,20703,69.00,1
906781224,21081,150.00,3
906784457,106729764,39.00,1
906784464,2037883006,72.00,3
906784975,106778911,88.00,1
906785900,7000009745,194.00,2
906789359,1000014666,57.00,1
906789921,2036984001,31.00,1
906790306,7000009745,97.00,1
906790877,1000003523,18.00,1
906790877,1000003531,61.00,1
906790877,1000003605,118.00,2
906791514,108025841,36.00,1
906792326,34428,28.00,1
906792326,55477,4.00,2
906792326,63127,174.00,2
906792665,7000009745,97.00,1
906793045,17615,971.00,1
906793246,1000019243,82.00,1
906793246,1000019321,27.00,1
906793715,7000009745,97.00,1
906794025,19067,66.00,1
906795026,1000065680,557.00,1
906796877,1000065317,3216.00,1
906796877,1000065318,10.00,1
906796877,1000065357,12.00,1
906800930,7000009745,97.00,1
906803841,108000854,79.00,1
906803841,108006480,57.00,1
906803841,108006578,45.00,1
906808782,19380,62.00,1
906811049,1000063826,25.00,1
906811049,1000063880,192.00,3
906811049,1000063883,758.00,2
906811049,1000064286,28.00,1
906811049,1000064573,2166.00,1
906811049,1000064668,4191.00,1
906811049,1000064672,656.00,4
906811049,1000064673,93.00,1
906811049,1000064690,36.00,1
906811049,1000064694,33.00,1
906811049,1000064698,27.00,1
906811078,1000019756,97.00,1
906812930,7000009745,97.00,1
906815454,26703,168.00,4
906815454,40580,64.00,1
906816023,30406,48.00,1
906816023,32204,72.00,1
906816259,1000022526,116.00,2
906816259,1000022738,16.00,1
906816789,7000009745,97.00,1
906816945,7000009745,97.00,1
906816945,724391,165.00,3
906816945,817851,20.00,1
906816945,893138,88.00,1
906818269,2034219002,37.00,1
906818274,2037209002,423.00,1
906819303,7000009745,97.00,1
906819415,1000064674,290.00,1
906819415,1000064694,33.00,1
906819415,1000064697,63.00,1
906820706,724391,55.00,1
906822446,1000077435,116.00,2
906822446,1000077436,798.00,1
906822446,1000077437,649.00,1
906822446,1000077440,96.00,1
906822446,1000077578,20.00,1
906822446,2004125004,4168.00,1
906822446,2014652006,333.00,1
906822446,2018018001,47.00,1
906822536,12164,132.00,1
906822536,31171,58.00,2
906822536,34428,28.00,1
906822536,55417,985.00,1
906822536,55480,97.00,1
906822782,7000009745,97.00,1
906823877,2039824001,92.00,1
906823877,2040081003,48.00,1
906823877,2040081006,32.00,1
906823877,2040159004,16.00,1
906828971,2035645003,224.00,1
906828971,2035934003,45.00,1
906828971,2035951003,179.00,1
906828971,2035956003,179.00,1
906835869,2036276003,13.00,1
906835869,2036306004,1809.00,1
906835869,2036335002,32.00,2
906836671,1000022136,63.00,1
906836671,1000022534,34.00,1
906836671,1000022536,376.00,1
906836671,1000022640,78.00,1
906836671,1000022708,81.00,1
906836672,1000030900,50.00,1
906837841,7000009745,97.00,1
906839488,103654744,144.00,3
906839918,107880837,90.00,1
906839918,107910160,180.00,4
906842563,18452,52.00,1
906842563,19380,62.00,1
906842563,19758,2076.00,4
906842563,20706,12.00,1
906842563,20811,812.00,2
906842563,25390,41.00,1
906842563,32204,72.00,1
906842563,54436,86.00,1
906844194,7000009745,97.00,1
906844336,1000011994,465.00,1
906844336,1000011997,530.00,1
906844336,1000012175,3960.00,3
906844599,1000054569,12.00,1
906847308,2030225002,954.00,1
906847317,2037092003,34.00,1
906847317,2037208002,168.00,1
906847320,31171,29.00,1
906847320,32204,72.00,1
906847320,34428,112.00,4
906848155,1000023989,38.00,1
906848164,2037169001,32.00,1
906849317,31171,29.00,1
906849317,32204,72.00,1
906849317,35146,925.00,1
906852466,108057682,379.00,1
906852466,108075750,61.00,1
906854260,2036269002,64.00,1
906854260,2036274005,33.00,1
906854260,2036277004,2.00,1
906854731,2031368002,320.00,1
906854731,2031380002,119.00,1
906854731,2031824001,55.00,1
906854731,2031967001,183.00,3
906854731,2031972001,90.00,1
906854731,2032615001,64.00,1
906855021,2040057001,64.00,1
906855021,2040414001,22.00,1
906855021,2040415006,1.00,1
906856643,2037689003,47.00,1
906857109,1000028890,618.00,3
906857345,34391,474.00,2
906857353,2039317004,54.00,2
906858691,17617,27.00,1
906858691,18452,52.00,1
906858691,20776,11.00,1
906858691,31171,29.00,1
906859415,2034489011,34.00,1
906860618,2034937007,114.00,3
906862185,2037934001,1.00,1
906862185,2037949002,92.00,1
906862185,2037954003,3080.00,1
906868383,1000053577,39.00,1
906868383,1000053588,381.00,1
906868383,1000053594,48.00,1
906868552,18452,52.00,1
906868552,20862,23.00,1
906870213,2032754002,42.00,1
906870221,2037050002,314.00,1
906870447,1000022709,28.00,1
906870662,7000009745,97.00,1
906870769,1000037895,154.00,1
906872752,7000009745,97.00,1
906873577,17618,41.00,1
906873577,19067,198.00,3
906874079,2036185002,748.00,2
906874079,2036187004,192.00,4
906874079,2036189003,502.00,1
906874528,104049618,27.00,1
906874861,2026784003,912.00,2
906875968,1000046260,55.00,1
906875968,1000046285,658.00,2
906875968,1000046294,45.00,1
906875968,1000046303,289.00,1
906875968,1000046308,3.00,1
906875968,1000046333,843.00,3
906875968,1000046334,2607.00,3
906875968,1000046336,368.00,1
906875968,1000046349,63.00,1
906875968,1000046393,74.00,1
906875968,1000046394,31.00,1
906876131,1000031814,342.00,3
906876131,1000031816,97.00,1
906876131,1000031930,52.00,1
906876398,2037082004,18.00,3
906876398,2037106004,1773.00,1
906876398,2037110003,49.00,1
906876398,2037118002,88.00,1
906876528,7000009745,97.00,1
906876545,1000064864,39.00,1
906876545,1000064923,16.00,1
906876545,1000064933,399.00,1
906876769,19758,519.00,1
906876769,20703,69.00,1
906876769,20776,11.00,1
906876769,2486,20.00,1
906876769,26703,42.00,1
906877369,1000026082,49.00,1
906877369,1000026094,24.00,1
906877369,1000026123,652.00,2
906877369,1000026135,84.00,1
906879249,7000009745,97.00,1
906879250,1000020421,5.00,1
906879256,2034610004,27.00,1
906880037,2038914004,42.00,1
906880145,1000074624,140.00,2
906880145,1000074896,3479.00,1
906880145,1000075122,85.00,1
906883099,7000009745,97.00,1
906883627,1000044662,873.00,3
906884259,1000038433,285.00,1
906884259,1000038522,34.00,1
906884259,1000038772,232.00,4
906884259,1000038805,194.00,1
906884259,1000038807,208.00,1
906884259,1000038875,32.00,1
906884259,1000038942,24.00,1
906884259,1000039006,960.00,1
906884259,1000039013,17.00,1
906884259,1000039014,279.00,3
906884259,1000039061,169.00,1
906884259,1000039062,56.00,1
906884259,1000039063,26.00,1
906884259,1000039064,62.00,1
906884259,1000039152,35.00,1
906884259,1000039160,349.00,1
906884259,1000039162,818.00,1
906884259,1000039163,308.00,1
906884773,1000033632,446.00,2
906884773,1000033698,73.00,1
906884773,1000033703,34.00,1
906886960,1000022523,83.00,1
906886960,1000022528,3064.00,2
906888275,893138,88.00,1
906889254,1000077313,35.00,1
906889254,1000077315,48.00,1
906889254,1000077316,129.00,3
906889254,1000077329,72.00,1
906889254,1000077330,22.00,1
906889472,2034114002,2578.00,1
906889480,2035468002,150.00,3
906891445,32204,72.00,1
906891445,55204,206.00,1
906891445,55255,79.00,1
906892063,1000045563,54.00,1
906892431,107636199,27.00,1
906892714,1000046025,80.00,1
906893392,107632147,42.00,1
906893392,107632219,4.00,2
906893392,107632294,75.00,1
906893393,2034186005,32.00,1
906893393,2034188005,45.00,1
906894470,1000034370,1380.00,2
906894470,1000034397,74.00,2
906894470,1000034419,259.00,1
906894470,1000034480,56.00,1
906894470,1000034486,60.00,3
906894473,1000045317,32.00,1
906894473,1000045635,98.00,1
906894473,1000045701,133.00,1
906894473,1000045902,84.00,1
906895539,2040151001,363.00,1
906895539,2040163002,265.00,1
906895539,2040331004,29.00,1
906896249,2036968001,89.00,1
906897425,2036379001,94.00,1
906897425,2036379002,42.00,1
906897425,2036379004,68.00,1
906897426,17621,18.00,1
906897426,20706,24.00,2
906897426,26703,42.00,1
906897426,31171,29.00,1
906897426,32204,72.00,1
906898817,2034141001,1144.00,4
906898832,7000009745,97.00,1
906902615,2038016002,1.00,1
906902615,2038027003,1509.00,1
906902615,2038033002,24.00,1
906902615,2038060004,25.00,1
906902615,2038061002,268.00,1
906902615,2038065003,423.00,1
906902615,2038092005,54.00,1
906902615,2038162002,22.00,2
906902615,2038300005,136.00,1
906902615,2038329005,178.00,2
906902615,2038332007,267.00,3
906902615,2038363005,23.00,1
906902615,2038413002,69.00,1
906902615,2038431005,79.00,1
906902615,2038437003,393.00,1
906902615,2038443004,3585.00,1
906902615,2038855003,88.00,1
906902615,2038857005,1179.00,3
906902615,2038857007,64.00,1
906902615,2038863004,2880.00,1
906904136,2039296001,649.00,1
906904235,25392,17.00,1
906904235,34428,28.00,1
906904235,55205,692.00,2
906904241,8000000214,40.00,1
906904423,1000013305,70.00,1
906905909,105738642,47.00,1
906905917,2034786002,75.00,1
906906782,1000054398,80.00,1
906906782,1000054457,94.00,1
906906782,1000054561,140.00,1
906907108,1000030568,166.00,2
906907108,1000030597,409.00,1
906907108,1000030748,67.00,1
906907108,1000030749,97.00,1
906910149,1000008200,2176.00,4
906910149,1000008487,57.00,1
906910149,1000008500,1879.00,1
906910149,1000008508,60.00,2
906910706,7000009745,388.00,4
906910706,893138,88.00,1
906910758,108136815,49.00,1
906910764,2036560001,65.00,1
906911082,8000000214,120.00,3
906912501,18452,156.00,3
906913017,20706,12.00,1
906913017,31171,116.00,4
906913017,35124,86.00,1
906913308,1000043289,84.00,1
906913317,2037067007,97.00,1
906913523,7000009745,97.00,1
906913783,1000008498,100.00,1
906914235,7000009745,291.00,3
906914360,1000057845,482.00,1
906914360,1000057848,28.00,1
906915187,7000009745,97.00,1
906915584,7000009745,97.00,1
906918282,19067,66.00,1
906920327,1000013303,340.00,4
906920327,1000013304,91.00,1
906920327,1000013305,70.00,1
906920327,1000013307,66.00,1
906920327,1000013524,60.00,1
906920327,1000013529,17.00,1
906920327,1000013536,219.00,3
906920327,1000013537,231.00,3
906920327,1000013538,46.00,1
906920327,1000013851,106.00,2
906920327,1000013852,24.00,1
906920327,1000014221,1395.00,3
906920327,1000014222,79.00,1
906920327,1000014377,155.00,1
906920327,1000014928,9.00,3
906920327,1000015041,4311.00,1
906920327,1000015048,948.00,2
906920327,1000015477,110.00,2
906920327,1000015480,90.00,1
906920327,1000015627,117.00,3
906920328,1000065322,80.00,1
906920328,1000065447,381.00,1
906920328,1000065491,38.00,1
906923957,7000009745,194.00,2
906924295,1000021356,79.00,1
906925689,1000021356,79.00,1
906926808,2038003002,495.00,1
906928111,1000052341,5.00,1
906928111,1000052368,75.00,1
906928330,1000030570,81.00,1
906928330,1000030610,1528.00,2
906930833,7000009745,97.00,1
906930833,893138,88.00,1
906930903,2040917004,702.00,1
906930903,2040918004,22.00,1
906930903,2040950003,376.00,4
906930903,2041055002,41.00,1
906930903,2041065002,31.00,1
906930903,2041179006,32.00,1
906930903,2041185005,86.00,1
906930903,2041196002,170.00,2
906930903,2041206002,18.00,1
906930903,2041293006,26.00,1
906930903,2041364003,23.00,1
906930903,2041384007,62.00,1
906930903,2041440006,98.00,1
906932168,1000044382,225.00,1
906932775,2032775003,21.00,1
906932775,2033613006,37.00,1
906932775,2033685003,27.00,3
906932775,2033821001,31.00,1
906932775,2033874003,711.00,1
906932775,2033952003,30.00,1
906932775,2034094003,39.00,1
906932775,2034094004,11.00,1
906932775,2034095002,34.00,1
906932775,2034137004,229.00,1
906932775,2034234006,290.00,1
906934885,2036919003,878.00,1
906934885,2036923003,100.00,1
906934885,2036925003,80.00,1
906934885,2036940003,10.00,1
906934885,2036947005,214.00,2
906937530,7000009745,291.00,3
906937545,1000018594,73.00,1
906937545,1000019063,24.00,1
906937546,1000023989,38.00,1
906938361,724391,55.00,1
906939313,2026784003,456.00,1
906939537,2035373001,59.00,1
906939537,2035382003,94.00,2
906939537,2035397003,90.00,1
906939537,2035403002,108.00,3
906939537,2035403004,1275.00,3
906941080,2034556004,8.00,1
906941089,2038072002,2739.00,3
906943839,1000033507,94.00,1
906943839,1000033667,66.00,1
906944331,31171,29.00,1
906944331,31929,237.00,3
906944331,40267,118.00,2
906944331,55145,87.00,1
906944331,55239,4943.00,1
906944331,55435,47.00,1
906944331,55446,25.00,1
906944331,55477,2.00,1
906944331,55480,97.00,1
906944381,724391,165.00,3
906948290,7000009745,97.00,1
906949757,1000021236,66.00,2
906950631,1000037012,111.00,3
906950631,1000037191,166.00,1
906952680,1039496,2778.00,3
906952680,106545703,29.00,1
906952680,478001,73.00,1
906954578,31171,29.00,1
906954578,32204,72.00,1
906955588,1000021750,4.00,1
906955597,2036940001,1541.00,1
906955645,1000023974,92.00,1
906955653,2035716004,41.00,1
906955816,1000067625,36.00,1
906955816,1000067656,44.00,1
906956265,108132523,12008.00,4
906957746,1000077422,100.00,1
906957746,2021381005,360.00,1
906957746,2022565001,186.00,2
906957746,2024873001,12.00,1
906957746,2026529003,62.00,1
906957746,2027157001,224.00,1
906957746,2028508006,326.00,1
906957746,2028558001,209.00,1
906957746,2028564002,219.00,3
906957746,2028564003,361.00,1
906957746,2030155002,31.00,1
906957746,2030846006,9.00,1
906958034,2035013001,435.00,1
906958034,2035013002,869.00,1
906958034,2035014002,69.00,3
906958034,2035016003,632.00,1
906958034,2035019003,17.00,1
906959403,1000050281,83.00,1
906960723,2039470002,80.00,1
906960723,2039513004,282.00,3
906960723,2039514002,142.00,2
906960723,2039634004,261.00,3
906963708,7000009745,97.00,1
906963715,1000054318,2022.00,3
906963718,2036032004,892.00,2
906963858,1000022896,177.00,3
906963866,2035963003,80.00,1
906967024,1000066197,289.00,1
906967537,1000037465,31.00,1
906967546,2038943004,31.00,1
906968829,7000009745,97.00,1
906970005,1000014911,3.00,1
906973580,18452,52.00,1
906973580,19067,132.00,2
906973580,25938,1044.00,3
906973580,31171,29.00,1
906973580,32204,72.00,1
906973580,34428,28.00,1
906975507,7000009745,97.00,1
906975533,1000041257,874.00,2
906975533,1000041271,54.00,1
906975773,107437085,482.00,1
906975773,107437093,172.00,1
906975773,107440680,18.00,1
906975773,107470272,120.00,3
906975773,107483920,110.00,2
906975773,107531039,58.00,1
906975773,107586531,16.00,1
906975773,107605536,304.00,1
906975773,107605544,232.00,1
906975773,107605552,79.00,1
906975773,107605931,993.00,3
906975773,107605982,8.00,1
906975773,107617158,42.00,1
906975773,107636164,717.00,1
906975773,107636181,86.00,2
906975773,107636244,296.00,1
906975773,107637722,132.00,2
906975773,107638531,51.00,1
906975773,107641730,72.00,3
906975773,107643401,40.00,1
906977940,1000034523,2881.00,1
906979018,19067,66.00,1
906979018,19758,519.00,1
906979018,32204,72.00,1
906979107,102921679,59.00,1
906979107,104034571,29.00,1
906980003,2040656002,168.00,4
906980003,2040693004,86.00,1
906980003,2040752001,92.00,2
906980003,2040754002,24.00,1
906980004,2030197002,45.00,1
906980010,2035340003,48.00,2
906980010,2035347002,289.00,1
906980238,2034589005,364.00,1
906980238,2034604003,168.00,2
906980238,2034605008,10.00,1
906980238,2034610002,174.00,2
906980238,2034614003,77.00,1
906980545,19067,66.00,1
906980545,19719,49.00,1
906981974,7000009745,291.00,3
906982393,1000005769,72.00,1
906984050,1000048106,87.00,3
906984050,1000048168,502.00,1
906984188,1000021854,44.00,1
906984475,1000046509,22.00,1
906984475,1000046510,304.00,4
906984475,1000046686,219.00,3
906984475,1000046688,75.00,1
906984475,1000046696,933.00,3
906984475,1000046746,200.00,2
906984615,171785,701.00,1
906984615,214272,4.00,1
906984615,230923,90.00,1
906984615,235283,342.00,1
906984615,242491,51.00,1
906984615,242493,72.00,1
906984615,242494,429.00,1
906984615,242496,33.00,1
906984615,242497,228.00,3
906984615,242499,2064.00,3
906984615,242516,333.00,1
906984615,243261,33.00,1
906984615,245663,2651.00,1
906984615,376785,18.00,3
906984733,1000024142,760.00,2
906984733,1000024205,36.00,1
906984733,1000024208,55.00,1
906985018,2037382001,278.00,2
906985018,2037402002,63.00,1
906986291,2035330002,28.00,1
906986317,724391,220.00,4
906986430,1000065478,881.00,1
906986430,1000065645,8.00,1
906986430,1000065851,242.00,1
906989132,1000026459,33.00,1
906989132,1000026466,43.00,1
906989132,1000026467,936.00,3
906989496,2036276004,97.00,1
906989711,18720,932.00,1
906989711,19067,66.00,1
906989711,19380,62.00,1
906989711,19758,2076.00,4
906989711,20776,11.00,1
906989711,31171,29.00,1
906989711,32204,72.00,1
906989711,34876,165.00,3
906989711,36157,88.00,1
906989711,36237,99.00,1
906989711,37219,155.00,1
906989711,55147,91.00,1
906990380,8000000214,40.00,1
906991558,2039349001,68.00,1
906991577,8000000214,40.00,1
906995461,31929,79.00,1
906995656,31171,29.00,1
906995656,32204,72.00,1
906995656,40580,64.00,1
906995656,43459,261.00,1
906997830,2037138005,36.00,1
906998150,2037943001,951.00,3
906998150,2037943007,230.00,1
906998438,2030197002,135.00,3
906998438,2030197004,91.00,1
906998438,2030204001,90.00,2
906998838,2034350002,415.00,1
906998838,2034502007,120.00,2
907000253,2486,80.00,4
907000253,25938,348.00,1
907000253,31171,58.00,2
907000496,1000000778,91.00,1
907000496,1000000790,756.00,3
907000496,1000001822,15.00,1
907000496,1000002135,259.00,1
907000496,108349301,63.00,1
907000496,108349319,431.00,1
907000496,108353414,98.00,1
907000496,108353449,192.00,2
907000496,108353473,60.00,1
907000496,108353481,53.00,1
907000496,108353490,150.00,1
907000496,108353502,78.00,1
907000496,108353529,2449.00,1
907000496,108362767,96.00,2
907000496,108386478,96.00,1
907000496,108388406,98.00,1
907000496,108388967,34.00,2
907000496,108390320,54.00,1
907000496,108393651,13.00,1
907000814,1000023989,38.00,1
907000822,2037725002,98.00,2
907002974,107648860,258.00,2
907002974,107652121,20.00,4
907002974,107752421,4.00,1
907002974,107781986,1351.00,1
907002975,2034303004,138.00,3
907002975,2034336001,4424.00,1
907002975,2034336002,376.00,4
907003009,1000054663,21.00,1
907003009,1000054669,14.00,1
907003009,1000054729,21.00,1
907004786,2037456002,46.00,1
907004988,2036977001,54.00,1
907004988,2037045003,24.00,1
907005164,7000009745,97.00,1
907005164,893138,88.00,1
907005276,17621,36.00,2
907005276,19380,62.00,1
907007750,724391,55.00,1
907009243,20776,11.00,1
907009243,28507,58.00,1
907012733,1000035341,5.00,1
907012733,1000035343,70.00,1
907012733,1000035365,358.00,1
907012733,1000035567,6.00,1
907012733,1000035642,42.00,1
907012857,7000009746,80.00,1
907012858,31171,29.00,1
907012858,40267,59.00,1
907012858,55145,87.00,1
907012858,55239,4943.00,1
907013795,143734,76.00,2
907013795,147753,10.00,1
907013795,168222,76.00,1
907013795,179276,283.00,1
907013795,179294,31.00,1
907013795,179301,472.00,2
907013795,216513,83.00,1
907013795,231174,5532.00,3
907013795,32204,72.00,1
907013795,40580,64.00,1
907013795,55147,182.00,2
907013795,55204,824.00,4
907013795,55477,2.00,1
907013795,56427,92.00,1
907013795,56643,164.00,2
907013795,57038,2.00,1
907013795,84339,25.00,1
907013795,88165,15.00,1
907013795,89572,902.00,1
907013795,95035,1516.00,1
907013919,19719,49.00,1
907013919,20706,12.00,1
907013919,36052,138.00,2
907016560,7000009745,97.00,1
907016560,893138,264.00,3
907018642,2034902001,271.00,1
907019733,19758,2076.00,4
907019733,43653,72.00,3
907019733,55370,261.00,1
907019733,55481,9.00,1
907019733,55511,66.00,1
907019780,17617,108.00,4
907019780,18720,2796.00,3
907019780,19067,264.00,4
907019780,19657,923.00,1
907019780,20704,200.00,2
907019780,26703,42.00,1
907019780,32204,72.00,1
907019780,32441,52.00,2
907020353,108398006,90.00,1
907020362,2036247003,46.00,1
907023101,2031168001,10512.00,3
907023102,7000009745,194.00,2
907023102,724391,55.00,1
907023335,17617,81.00,3
907023335,2486,40.00,2
907023749,2035237004,40.00,1
907024327,16183,250.00,1
